Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.51884126663208	1000.09102294	-0.0910229	0	-163.84999126	41.0894950144	-62.8378243832	-252.23061116	151.0	0.0	5134	5134
14.523343563079834	0.0297955	-0.120818	1	-136.844798852	29.8253955406	-76.3483876519	-197.45474508	151.0	0.0	5134	10268
20.58047366142273	-0.0108637	-0.109955	2	-126.129639148	37.5301799616	-54.1664705263	-207.522877892	151.0	0.0	5134	15402
26.914392232894897	-0.0722202	-0.0377345	3	-113.297202589	36.4309482628	-43.9095621344	-187.584496113	151.0	0.0	5134	20536
33.38538646697998	0.0506425	-0.088377	4	-120.598178805	35.947853245	-53.0659143059	-200.498569559	151.0	0.0	5134	25670
39.344738483428955	0.00920531	-0.0975823	5	-114.713295006	41.1488684425	-22.0040965468	-182.035942537	151.0	0.0	5134	30804
44.894237995147705	-0.0403406	-0.0572417	6	-94.2286177026	32.5643897026	-25.6467598682	-166.171356854	151.0	0.0	5134	35938
51.089540243148804	0.0487615	-0.106003	7	-108.612718354	43.3069030861	-29.9273313325	-206.039256757	151.0	0.0	5134	41072
57.018240451812744	-0.0582854	-0.0477178	8	-97.3641191361	45.6369810087	11.2645413166	-176.188381883	151.0	0.0	5134	46206
62.65143013000488	0.0259129	-0.0736307	9	-108.158113059	42.3067074628	-28.4656688382	-231.320908551	151.0	0.0	5134	51340
68.72138833999634	0.0263507	-0.0999814	10	-90.0047943679	36.0382279671	-21.5674870149	-198.211929123	151.0	0.0	5134	56474
73.97396111488342	-0.0156074	-0.084374	11	-95.196552011	37.488709037	-33.9239936112	-207.933760925	151.0	0.0	5134	61608
80.7907829284668	-0.0137903	-0.0705838	12	-85.9586816007	41.8701174844	22.2254273171	-191.623579772	151.0	0.0	5134	66742
87.09250593185425	0.0306304	-0.101214	13	-66.9470046742	31.1403844692	-12.2767037552	-131.569784546	151.0	0.0	5134	71876
93.14554858207703	-0.0308305	-0.0703836	14	-65.0575141021	31.0298313653	10.135177054	-146.942100443	151.0	0.0	5134	77010
99.52509903907776	-0.0172176	-0.053166	15	-55.0795386538	26.0884260863	-9.28090312921	-106.606113326	151.0	0.0	5134	82144
106.053466796875	-0.00121724	-0.0519487	16	-45.6768683183	29.7560035075	25.2077789988	-117.320808293	151.0	0.0	5134	87278
112.0302300453186	0.00854475	-0.0604935	17	-54.1036163392	29.8905025436	6.0938348102	-125.575145355	151.0	0.0	5134	92412
117.58537530899048	0.0311306	-0.0916241	18	-50.93589458	31.1707136289	3.20621914775	-153.794226063	151.0	0.0	5134	97546
124.65059924125671	0.00451818	-0.0961423	19	-40.3407341954	29.2220206515	30.8641126033	-106.582791915	151.0	0.0	5134	102680
