Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.081892490386963	1000.62764215	-0.627642	0	13.904109589	10.1389853638	46.0	3.0	13.904109589	10.1389853638	1015	1015
5.399613380432129	1001.13078654	-1.13079	1	17.1525423729	9.84078948073	47.0	4.0	17.1525423729	9.84078948073	1012	2027
6.55204176902771	1000.21274935	-0.212749	2	18.1607142857	11.1815804941	51.0	5.0	18.1607142857	11.1815804941	1017	3044
7.695269346237183	1000.60975856	-0.609759	3	17.3728813559	11.4683031196	48.0	4.0	17.3728813559	11.4683031196	1025	4069
9.025470733642578	1000.55338752	-0.553388	4	17.3448275862	12.9008843911	61.0	4.0	17.3448275862	12.9008843911	1006	5075
10.203660011291504	999.502860397	0.49714	5	22.3777777778	13.1272217402	75.0	6.0	22.3777777778	13.1272217402	1007	6082
11.356754302978516	999.926569238	0.0734308	6	19.5192307692	8.408993319	44.0	6.0	19.5192307692	8.408993319	1015	7097
12.587024688720703	1000.07468537	-0.0746854	7	26.1538461538	12.6360056605	60.0	6.0	26.1538461538	12.6360056605	1020	8117
13.745437145233154	1001.13529754	-1.1353	8	21.914893617	8.31002928339	46.0	7.0	21.914893617	8.31002928339	1030	9147
14.950690507888794	1000.57701302	-0.577013	9	24.380952381	14.7615207323	94.0	6.0	24.380952381	14.7615207323	1024	10171
16.03620195388794	1000.63754433	-0.637544	10	22.6222222222	10.8695065592	57.0	9.0	22.6222222222	10.8695065592	1018	11189
16.820659399032593	1000.83024591	-0.830246	11	26.3421052632	17.6266489573	84.0	8.0	26.3421052632	17.6266489573	1001	12190
17.784244060516357	1000.27243507	-0.272435	12	27.2432432432	12.6136035647	61.0	6.0	27.2432432432	12.6136035647	1008	13198
19.0297429561615	1001.0126797	-1.01268	13	29.5714285714	15.5898973043	87.0	10.0	29.5714285714	15.5898973043	1035	14233
20.130444049835205	1001.19068551	-1.19069	14	30.6060606061	17.4441783185	100.0	12.0	30.6060606061	17.4441783185	1010	15243
21.055498123168945	1000.64345711	-0.643457	15	28.6	11.571393298	56.0	7.0	28.6	11.571393298	1001	16244
21.958869695663452	1000.07676968	-0.0767697	16	30.5151515152	11.9851453819	59.0	13.0	30.5151515152	11.9851453819	1007	17251
23.148834466934204	1000.68960971	-0.68961	17	31.625	11.9628330675	67.0	12.0	31.625	11.9628330675	1012	18263
24.038800716400146	1000.33597755	-0.335978	18	36.1428571429	18.2379398228	98.0	15.0	36.1428571429	18.2379398228	1012	19275
24.98486089706421	999.754896283	0.245104	19	39.0384615385	14.7946995946	66.0	20.0	39.0384615385	14.7946995946	1015	20290
26.0849506855011	999.724969566	0.27503	20	34.6551724138	13.7044565167	66.0	17.0	34.6551724138	13.7044565167	1005	21295
27.261078596115112	999.747389317	0.252611	21	36.2857142857	15.0424569205	94.0	13.0	36.2857142857	15.0424569205	1016	22311
28.323941469192505	1000.71233261	-0.712333	22	39.1153846154	15.3931226479	73.0	18.0	39.1153846154	15.3931226479	1017	23328
29.44893193244934	999.491738439	0.508262	23	37.2962962963	12.8230545122	61.0	19.0	37.2962962963	12.8230545122	1007	24335
30.69448733329773	999.72157526	0.278425	24	39.2692307692	19.6734058924	113.0	13.0	39.2692307692	19.6734058924	1021	25356
31.91766381263733	999.923268646	0.0767314	25	46.1363636364	23.4332620135	117.0	17.0	46.1363636364	23.4332620135	1015	26371
33.0931601524353	1000.49885818	-0.498858	26	41.88	19.3975668577	90.0	10.0	41.88	19.3975668577	1047	27418
34.21791982650757	1000.61824882	-0.618249	27	47.2727272727	19.1979682121	99.0	17.0	47.2727272727	19.1979682121	1040	28458
35.45791530609131	1000.89427817	-0.894278	28	45.3043478261	19.2137513767	81.0	8.0	45.3043478261	19.2137513767	1042	29500
36.34038209915161	1000.13893326	-0.138933	29	43.7916666667	17.9976368047	91.0	15.0	43.7916666667	17.9976368047	1051	30551
37.18538284301758	1001.21393406	-1.21393	30	50.0952380952	26.2223183057	121.0	14.0	50.0952380952	26.2223183057	1052	31603
38.02635145187378	1001.81115806	-1.81116	31	58.6111111111	27.2093506985	129.0	24.0	58.6111111111	27.2093506985	1055	32658
39.013432264328	1000.25873113	-0.258731	32	52.8947368421	29.7850098943	130.0	18.0	52.8947368421	29.7850098943	1005	33663
40.1818413734436	999.362861633	0.637138	33	55.6315789474	26.0449217726	138.0	17.0	55.6315789474	26.0449217726	1057	34720
41.05006694793701	998.78980577	1.21019	34	50.1904761905	15.1833839243	93.0	23.0	50.1904761905	15.1833839243	1054	35774
42.09585952758789	999.68238759	0.317612	35	53.4210526316	14.6944880088	83.0	24.0	53.4210526316	14.6944880088	1015	36789
43.261322259902954	1000.22103053	-0.221031	36	62.3529411765	18.2883478702	98.0	25.0	62.3529411765	18.2883478702	1060	37849
44.451253175735474	1001.55034494	-1.55034	37	64.875	32.3262180745	123.0	15.0	64.875	32.3262180745	1038	38887
45.64294481277466	1000.7314229	-0.731423	38	64.875	18.4961989338	109.0	37.0	64.875	18.4961989338	1038	39925
46.79298138618469	1000.56536382	-0.565364	39	72.4	28.1562308084	125.0	21.0	72.4	28.1562308084	1086	41011
47.935893297195435	1000.07046763	-0.0704676	40	62.1176470588	24.7668714996	144.0	25.0	62.1176470588	24.7668714996	1056	42067
49.027936935424805	1000.64758486	-0.647585	41	66.9333333333	19.8778492018	125.0	38.0	66.9333333333	19.8778492018	1004	43071
50.18371248245239	999.938759804	0.0612402	42	73.1428571429	27.3961862384	118.0	30.0	73.1428571429	27.3961862384	1024	44095
51.32320237159729	998.404485822	1.59551	43	86.25	43.1820275115	195.0	40.0	86.25	43.1820275115	1035	45130
52.40456748008728	999.943589993	0.05641	44	77.7692307692	28.2302452267	142.0	46.0	77.7692307692	28.2302452267	1011	46141
53.50529098510742	999.980393877	0.0196061	45	75.9285714286	31.0563181649	139.0	40.0	75.9285714286	31.0563181649	1063	47204
54.57788038253784	998.591667891	1.40833	46	116.888888889	43.0566666523	202.0	44.0	116.888888889	43.0566666523	1052	48256
55.79056262969971	1002.18247485	-2.18247	47	96.9090909091	55.3443017441	215.0	41.0	96.9090909091	55.3443017441	1066	49322
56.85145616531372	1000.85346776	-0.853468	48	79.2307692308	27.2598714545	122.0	34.0	79.2307692308	27.2598714545	1030	50352
58.06958889961243	999.988417168	0.0115828	49	95.3636363636	54.2339590483	202.0	38.0	95.3636363636	54.2339590483	1049	51401
58.95610332489014	997.800234318	2.19977	50	114.888888889	65.519198958	267.0	41.0	114.888888889	65.519198958	1034	52435
59.946250677108765	998.788256645	1.21174	51	92.6666666667	34.8145882577	164.0	39.0	92.6666666667	34.8145882577	1112	53547
61.086127281188965	999.975042282	0.0249577	52	99.0	48.0794796523	213.0	53.0	99.0	48.0794796523	1089	54636
62.26940202713013	999.221631229	0.778369	53	89.4166666667	43.7768171778	196.0	46.0	89.4166666667	43.7768171778	1073	55709
63.40143346786499	1000.60882699	-0.608827	54	111.777777778	47.77906975	185.0	43.0	111.777777778	47.77906975	1006	56715
64.73878264427185	1001.67000842	-1.67001	55	115.363636364	83.3560519996	325.0	35.0	115.363636364	83.3560519996	1269	57984
65.9628701210022	1003.53130269	-3.5313	56	116.9	94.4398750529	363.0	44.0	116.9	94.4398750529	1169	59153
67.1908905506134	1000.74873942	-0.748739	57	115.0	53.6677018534	201.0	49.0	115.0	53.6677018534	1035	60188
68.25685524940491	1001.87804461	-1.87804	58	94.5454545455	29.7363066618	153.0	36.0	94.5454545455	29.7363066618	1040	61228
69.33889627456665	1001.26845098	-1.26845	59	134.75	38.9286205766	217.0	83.0	134.75	38.9286205766	1078	62306
70.43366551399231	1000.96505708	-0.965057	60	139.111111111	77.9963595225	326.0	56.0	139.111111111	77.9963595225	1252	63558
71.51565861701965	1000.38243705	-0.382437	61	147.142857143	69.3220817663	240.0	71.0	147.142857143	69.3220817663	1030	64588
72.52054691314697	998.083112717	1.91689	62	153.571428571	96.0697025867	384.0	81.0	153.571428571	96.0697025867	1075	65663
73.4451904296875	999.897423089	0.102577	63	147.428571429	67.0732161636	299.0	92.0	147.428571429	67.0732161636	1032	66695
74.58153033256531	1001.31157386	-1.31157	64	95.1666666667	28.3749694077	159.0	63.0	95.1666666667	28.3749694077	1142	67837
75.81527471542358	999.078437507	0.921562	65	112.444444444	70.0731540148	272.0	53.0	112.444444444	70.0731540148	1012	68849
76.87909436225891	999.212858081	0.787142	66	138.75	64.5092047696	263.0	59.0	138.75	64.5092047696	1110	69959
78.25193476676941	1000.81735635	-0.817356	67	133.111111111	64.1048523808	254.0	52.0	133.111111111	64.1048523808	1198	71157
79.46311664581299	1002.53882098	-2.53882	68	115.222222222	57.495464126	224.0	22.0	115.222222222	57.495464126	1037	72194
80.40636897087097	1003.39890432	-3.3989	69	179.166666667	52.9446776257	239.0	110.0	179.166666667	52.9446776257	1075	73269
81.49279642105103	998.466135025	1.53386	70	183.5	54.1471759805	254.0	112.0	183.5	54.1471759805	1101	74370
