Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
378.50671195983887	-0.0155011	0.00647426	68	532.0	188.775528075	926.0	233.0	532.0	188.775528075	5320	350153
383.44993782043457	-0.0194111	0.0258854	69	508.8	290.974844274	1000.0	84.0	508.8	290.974844274	5088	355241
390.3818111419678	0.0306483	-0.00476293	70	647.666666667	304.301385691	1000.0	207.0	647.666666667	304.301385691	5829	361070
396.2192311286926	0.0183263	-0.0230893	71	484.272727273	268.832523367	1000.0	188.0	484.272727273	268.832523367	5327	366397
401.97454023361206	-0.0182523	-0.00483698	72	721.0	262.793169622	1000.0	300.0	721.0	262.793169622	5768	372165
407.3027331829071	-0.00201234	-0.00282464	73	629.25	267.933177304	1000.0	198.0	629.25	267.933177304	5034	377199
412.3349108695984	-0.00578105	0.00295641	74	581.3	319.552515246	1000.0	105.0	581.3	319.552515246	5813	383012
417.84997844696045	-0.00470359	0.00766001	75	518.8	251.329186526	1000.0	146.0	518.8	251.329186526	5188	388200
424.33851528167725	0.0165266	-0.00886659	76	538.4	200.361273703	798.0	46.0	538.4	200.361273703	5384	393584
428.9008951187134	-0.00776008	-0.00110651	77	691.25	331.691404019	1000.0	98.0	691.25	331.691404019	5530	399114
434.6530215740204	0.00266511	-0.00377162	78	833.0	312.201857778	1000.0	80.0	833.0	312.201857778	5831	404945
439.873450756073	0.0152329	-0.0190045	79	658.375	389.843538327	1000.0	68.0	658.375	389.843538327	5267	410212
444.8398823738098	-0.0177045	-0.00129993	80	627.875	339.686045305	1000.0	106.0	627.875	339.686045305	5023	415235
451.66247296333313	0.010414	-0.0117139	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	421235
457.25543665885925	0.00202358	-0.0137375	82	863.666666667	269.441809838	1000.0	265.0	863.666666667	269.441809838	5182	426417
462.9720151424408	-0.0157597	0.00202223	83	882.666666667	262.36530936	1000.0	296.0	882.666666667	262.36530936	5296	431713
468.8397686481476	-0.00225169	0.00427392	84	568.666666667	389.272540916	1000.0	102.0	568.666666667	389.272540916	5118	436831
475.00945568084717	0.0136882	-0.00941424	85	703.75	280.205616468	1000.0	249.0	703.75	280.205616468	5630	442461
481.6438114643097	-0.00662808	-0.00278616	86	807.857142857	220.183318799	1000.0	422.0	807.857142857	220.183318799	5655	448116
487.49906039237976	0.00452143	-0.00730758	87	590.0	312.045224643	1000.0	178.0	590.0	312.045224643	5310	453426
493.79917573928833	0.0047812	-0.0120888	88	612.0	385.328431341	1000.0	47.0	612.0	385.328431341	5508	458934
500.50831031799316	-0.0197681	0.00767935	89	591.9	377.739711971	1000.0	115.0	591.9	377.739711971	5919	464853
505.9834771156311	0.00354201	0.00413735	90	687.0	320.471917646	1000.0	140.0	687.0	320.471917646	5496	470349
511.86250591278076	0.00977173	-0.00563439	91	719.857142857	195.605600688	1000.0	508.0	719.857142857	195.605600688	5039	475388
516.2131383419037	0.003607	-0.00924138	92	656.375	389.599453766	1000.0	91.0	656.375	389.599453766	5251	480639
522.1436607837677	-0.00434612	-0.00489527	93	742.142857143	332.530311646	1000.0	121.0	742.142857143	332.530311646	5195	485834
528.4927954673767	-0.00383086	-0.00106441	94	715.0	370.412270315	1000.0	145.0	715.0	370.412270315	5720	491554
535.087828874588	-0.0248641	0.0237997	95	981.5	41.3672575837	1000.0	889.0	981.5	41.3672575837	5889	497443
541.3237943649292	0.0323379	-0.0085382	96	644.0	314.684674626	1000.0	229.0	644.0	314.684674626	5796	503239
547.0804424285889	0.0232688	-0.031807	97	357.928571429	125.853352464	555.0	148.0	357.928571429	125.853352464	5011	508250
551.1305265426636	-0.0283619	-0.00344511	98	530.4	158.414772038	796.0	332.0	530.4	158.414772038	5304	513554
557.0193753242493	-0.00380299	0.000357871	99	827.285714286	202.676176827	1000.0	525.0	827.285714286	202.676176827	5791	519345
