Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6889350414276123	1000.12847182	-0.128472	0	33.4333333333	13.8484255022	61.0	11.0	33.4333333333	13.8484255022	1003	1003
2.7272770404815674	-0.0207082	-0.107764	1	37.0	18.3227764799	81.0	11.0	37.0	18.3227764799	1073	2076
3.502411365509033	0.134955	-0.242718	2	39.2307692308	16.8347344506	71.0	10.0	39.2307692308	16.8347344506	1020	3096
4.199755430221558	-0.346767	0.104049	3	39.0384615385	22.7975720185	114.0	13.0	39.0384615385	22.7975720185	1015	4111
5.009005784988403	0.109581	-0.00553203	4	43.5652173913	24.2125121929	106.0	16.0	43.5652173913	24.2125121929	1002	5113
5.940291881561279	0.0245517	-0.0300837	5	47.7142857143	26.5404325101	111.0	14.0	47.7142857143	26.5404325101	1002	6115
6.728076457977295	0.757054	-0.787138	6	38.037037037	26.06612884	108.0	11.0	38.037037037	26.06612884	1027	7142
7.576585292816162	-0.743523	-0.043615	7	37.962962963	15.8359213826	69.0	16.0	37.962962963	15.8359213826	1025	8167
8.349272966384888	-0.0291352	-0.0144797	8	54.5263157895	31.1217784992	139.0	15.0	54.5263157895	31.1217784992	1036	9203
9.039125919342041	0.335147	-0.349626	9	42.5769230769	21.4443341574	107.0	14.0	42.5769230769	21.4443341574	1107	10310
9.769531011581421	-0.345578	-0.00404819	10	60.5294117647	35.5777816441	137.0	19.0	60.5294117647	35.5777816441	1029	11339
10.396623134613037	0.0106223	-0.0146705	11	54.8947368421	26.0604453992	128.0	16.0	54.8947368421	26.0604453992	1043	12382
11.220476150512695	-0.121317	0.106646	12	60.4705882353	27.1750699919	116.0	26.0	60.4705882353	27.1750699919	1028	13410
12.128742218017578	0.0678626	0.0387837	13	62.0	26.8985020357	114.0	25.0	62.0	26.8985020357	1054	14464
12.935991287231445	-0.119229	0.158013	14	67.6666666667	32.6775492077	162.0	26.0	67.6666666667	32.6775492077	1015	15479
13.537219524383545	0.0733444	0.0846685	15	53.3157894737	21.0389429182	97.0	17.0	53.3157894737	21.0389429182	1013	16492
14.438068866729736	0.382364	-0.297695	16	67.1333333333	36.5948387375	158.0	26.0	67.1333333333	36.5948387375	1007	17499
15.41057014465332	-0.177262	-0.120433	17	68.0	23.5796522451	108.0	29.0	68.0	23.5796522451	1020	18519
16.159053802490234	-0.00112206	-0.119311	18	68.4666666667	26.6454915928	110.0	24.0	68.4666666667	26.6454915928	1027	19546
16.744328498840332	0.60757	-0.726881	19	66.7333333333	26.4889075317	116.0	18.0	66.7333333333	26.4889075317	1001	20547
17.27257776260376	-0.822614	0.0957321	20	68.4	32.1056588989	154.0	23.0	68.4	32.1056588989	1026	21573
18.140353441238403	0.977968	-0.882235	21	61.5294117647	36.3627437764	143.0	16.0	61.5294117647	36.3627437764	1046	22619
18.849088430404663	-0.710962	-0.171274	22	59.1764705882	30.0435669812	122.0	13.0	59.1764705882	30.0435669812	1006	23625
19.63937258720398	0.390991	-0.562265	23	69.0	41.7356761856	184.0	20.0	69.0	41.7356761856	1035	24660
20.431050777435303	-0.558254	-0.00401111	24	97.3636363636	55.1399421757	200.0	31.0	97.3636363636	55.1399421757	1071	25731
21.4496009349823	-0.479292	0.47528	25	85.25	27.7252141561	134.0	31.0	85.25	27.7252141561	1023	26754
22.274662733078003	1.18331	-0.70803	26	85.25	43.6274474003	180.0	30.0	85.25	43.6274474003	1023	27777
23.03972864151001	-0.451811	-0.256218	27	87.0833333333	29.9734836518	133.0	25.0	87.0833333333	29.9734836518	1045	28822
23.943870544433594	1.8255	-2.08171	28	106.2	58.109895887	200.0	18.0	106.2	58.109895887	1062	29884
24.790473699569702	-2.0889	0.00718393	29	128.125	52.7006582027	200.0	24.0	128.125	52.7006582027	1025	30909
25.833683013916016	0.162425	-0.155241	30	126.777777778	25.4024398556	180.0	94.0	126.777777778	25.4024398556	1141	32050
26.85472083091736	-0.334797	0.179556	31	134.25	53.5181044134	200.0	74.0	134.25	53.5181044134	1074	33124
27.954254627227783	0.18748	-0.00792484	32	139.625	48.577097227	200.0	46.0	139.625	48.577097227	1117	34241
29.038870811462402	-0.290586	0.282662	33	180.333333333	29.7918706287	200.0	117.0	180.333333333	29.7918706287	1082	35323
29.898982524871826	0.773973	-0.491312	34	183.166666667	20.9317674574	200.0	142.0	183.166666667	20.9317674574	1099	36422
30.641830682754517	0.183603	-0.674915	35	125.888888889	45.5178705918	200.0	48.0	125.888888889	45.5178705918	1133	37555
31.306738138198853	0.758139	-1.43305	36	126.25	53.464357286	200.0	55.0	126.25	53.464357286	1010	38565
32.16897630691528	-1.3487	-0.0843585	37	185.5	20.5243757518	200.0	155.0	185.5	20.5243757518	1113	39678
33.073665380477905	0.976189	-1.06055	38	171.0	31.2623309005	200.0	127.0	171.0	31.2623309005	1026	40704
34.076380014419556	-0.689431	-0.371116	39	167.571428571	15.5917298853	200.0	153.0	167.571428571	15.5917298853	1173	41877
34.88655090332031	0.038916	-0.410032	40	170.666666667	26.4302015799	200.0	132.0	170.666666667	26.4302015799	1024	42901
35.85104489326477	-1.02041	0.61038	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	44101
36.51039123535156	0.404236	0.206144	42	177.0	39.2343387014	200.0	93.0	177.0	39.2343387014	1062	45163
37.28727388381958	0.637644	-0.4315	43	195.833333333	9.31694990625	200.0	175.0	195.833333333	9.31694990625	1175	46338
37.988340616226196	-0.42839	-0.00310984	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	47538
38.56130290031433	0.796053	-0.799163	45	190.833333333	13.0437298687	200.0	170.0	190.833333333	13.0437298687	1145	48683
