Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.371292352676392	1000.01926274	-0.0192627	0	-148.255987488	40.842611037	-80.4977924003	-240.792820152	151.0	0.0	5134	5134
16.367391347885132	0.0231828	-0.0424456	1	-134.70831592	47.1862013995	-22.0922106481	-245.401905724	151.0	0.0	5134	10268
22.887189388275146	-0.0334094	-0.00903617	2	-137.345552893	45.2585684293	-70.7351179854	-243.832489542	151.0	0.0	5134	15402
29.02268075942993	-0.00262002	-0.00641616	3	-123.419361036	35.6827304187	-64.0532997105	-185.425768287	151.0	0.0	5134	20536
35.66608452796936	-0.00562636	-0.000789795	4	-116.937029195	47.7874052416	-33.1410978672	-234.849326429	151.0	0.0	5134	25670
41.47490954399109	-0.00334059	0.00255079	5	-136.098993586	42.8719642194	-49.8175403699	-228.443551955	151.0	0.0	5134	30804
48.92237949371338	0.00425494	-0.00170415	6	-126.818924639	43.744129899	-25.8557140423	-195.238570787	151.0	0.0	5134	35938
54.800766468048096	0.0355151	-0.0372193	7	-140.350822444	40.2623155777	-68.3458152913	-232.914126328	151.0	0.0	5134	41072
60.02543067932129	-0.0292394	-0.00797994	8	-118.870835954	33.5246367688	-65.7698768725	-211.289827073	151.0	0.0	5134	46206
65.62737154960632	0.0107988	-0.0187788	9	-121.033815706	47.4026695546	-49.2292903847	-268.360348204	151.0	0.0	5134	51340
72.50092959403992	-0.00222723	-0.0165515	10	-133.862692077	35.3778232615	-58.9928080124	-217.248388621	151.0	0.0	5134	56474
79.22492337226868	0.0161655	-0.032717	11	-134.361855765	49.6168724027	-21.8693557647	-294.526569174	151.0	0.0	5134	61608
85.82670760154724	0.000480816	-0.0331978	12	-129.934116893	44.6081666184	-45.2791776481	-231.748432011	151.0	0.0	5134	66742
93.18588972091675	-0.0376593	0.0044615	13	-127.357257143	51.1237438281	-11.8867814556	-226.680658417	151.0	0.0	5134	71876
98.6634509563446	-0.0122569	0.0167184	14	-141.388928539	41.9966682932	-58.3029737452	-241.597517727	151.0	0.0	5134	77010
104.79041290283203	-0.0243709	0.0410893	15	-143.646666364	39.7528762554	-25.2554968856	-217.898726943	151.0	0.0	5134	82144
110.9967393875122	0.0353179	0.00577142	16	-125.925914563	40.1751506959	-50.2520197844	-207.180487181	151.0	0.0	5134	87278
