Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.559349775314331	999.966791708	0.0332083	0	8.99107142857	5.17289559648	29.0	3.0	8.99107142857	5.17289559648	1007	1007
4.700470924377441	0.282708	-0.2495	1	11.8953488372	7.69933411462	37.0	4.0	11.8953488372	7.69933411462	1023	2030
5.626410007476807	0.880482	-1.12998	2	17.7543859649	10.9324572313	59.0	4.0	17.7543859649	10.9324572313	1012	3042
6.496484041213989	-0.856388	-0.273594	3	24.7073170732	15.0968320089	81.0	7.0	24.7073170732	15.0968320089	1013	4055
7.74526572227478	0.50004	-0.773635	4	24.1666666667	13.5820551546	59.0	6.0	24.1666666667	13.5820551546	1015	5070
9.015931129455566	-0.471791	-0.301844	5	36.0714285714	18.5085473912	80.0	8.0	36.0714285714	18.5085473912	1010	6080
10.248688459396362	-0.0575921	-0.244252	6	36.75	23.5821133792	97.0	8.0	36.75	23.5821133792	1029	7109
11.338553190231323	-0.535122	0.29087	7	38.9615384615	18.6062040299	84.0	11.0	38.9615384615	18.6062040299	1013	8122
12.576172828674316	0.676721	-0.385851	8	43.6086956522	24.6413211292	101.0	11.0	43.6086956522	24.6413211292	1003	9125
13.669100046157837	0.541056	-0.926907	9	48.1363636364	25.1564115351	102.0	13.0	48.1363636364	25.1564115351	1059	10184
14.56468415260315	0.095989	-1.0229	10	48.1428571429	24.3179058354	133.0	19.0	48.1428571429	24.3179058354	1011	11195
15.679267406463623	-0.11571	-0.907186	11	54.4210526316	20.522941693	96.0	17.0	54.4210526316	20.522941693	1034	12229
16.64967370033264	-0.485311	-0.421875	12	53.4736842105	21.6682363236	99.0	16.0	53.4736842105	21.6682363236	1016	13245
17.86893916130066	0.0920436	-0.513919	13	55.4736842105	39.5332883331	201.0	12.0	55.4736842105	39.5332883331	1054	14299
19.261453866958618	0.747679	-1.2616	14	50.5909090909	30.5698292898	145.0	12.0	50.5909090909	30.5698292898	1113	15412
20.13491725921631	-2.00288	0.74128	15	58.1052631579	30.034882767	120.0	14.0	58.1052631579	30.034882767	1104	16516
20.942890644073486	-0.896463	1.63774	16	57.9	45.18395733	232.0	20.0	57.9	45.18395733	1158	17674
22.05329418182373	2.52455	-0.886809	17	64.0	28.1247222209	112.0	23.0	64.0	28.1247222209	1024	18698
23.155205488204956	1.15513	-2.04194	18	75.9333333333	43.3119947461	207.0	31.0	75.9333333333	43.3119947461	1139	19837
24.41794228553772	-1.25696	-0.784978	19	79.0	41.7262138598	170.0	18.0	79.0	41.7262138598	1027	20864
25.717746019363403	0.2069	-0.991878	20	68.0625	30.1858177585	133.0	26.0	68.0625	30.1858177585	1089	21953
26.989604949951172	-0.63387	-0.358008	21	60.8235294118	28.6812816477	106.0	19.0	60.8235294118	28.6812816477	1034	22987
