Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
66.35943245887756	1000.07687139	-0.0768714	0	-172.476659386	41.2343956468	-79.4025064609	-377.045211317	151.0	0.0	50132	50132
129.1537525653839	0.00902269	-0.0858941	1	-125.027067046	40.1678922214	-12.4919979803	-256.860003674	151.0	0.0	50132	100264
190.49216437339783	0.000814401	-0.0867085	2	-105.149598309	34.4942107389	-17.1369041914	-217.033169415	151.0	0.0	50132	150396
255.04198002815247	-0.0107971	-0.0759114	3	-99.1276403671	37.068949661	1.7137089713	-261.767564591	151.0	0.0	50132	200528
315.61773800849915	0.00559518	-0.0815066	4	-97.6459262031	36.1855736097	-7.69878377347	-194.930564324	151.0	0.0	50132	250660
378.85594296455383	-0.0116017	-0.0699049	5	-95.5595945517	35.292760682	-8.55719813003	-237.522938263	151.0	0.0	50132	300792
440.57762360572815	0.000218995	-0.0701239	6	-88.630582267	32.1295678302	4.47303874753	-185.345918645	151.0	0.0	50132	350924
504.5455470085144	0.00307327	-0.0731972	7	-82.1666898529	33.7374156264	15.8370958394	-226.998973766	151.0	0.0	50132	401056
570.348423242569	0.00945581	-0.082653	8	-75.9052476762	29.3900827625	13.9954359054	-229.662615578	151.0	0.0	50132	451188
631.5118231773376	0.00351886	-0.0861718	9	-65.0065833115	28.8172888266	3.73131526877	-179.167622157	151.0	0.0	50132	501320
691.2671475410461	-0.00533461	-0.0808372	10	-56.7271937938	26.7107078026	8.38141959705	-152.615825444	151.0	0.0	50132	551452
753.8945715427399	-0.000830106	-0.0800071	11	-55.9128686869	26.2618806131	18.1410074129	-166.622598062	151.0	0.0	50132	601584
812.2135584354401	-0.00175963	-0.0782475	12	-49.8569345021	25.2421187315	35.3696746497	-211.478022364	151.0	0.0	50132	651716
877.2555453777313	0.00792294	-0.0861704	13	-41.5385388372	24.6872859579	20.7082941787	-127.460254414	151.0	0.0	50132	701848
935.2417342662811	-0.0142984	-0.071872	14	-37.6956671404	23.0135591652	23.0762398358	-134.827468957	151.0	0.0	50132	751980
994.6037163734436	0.010713	-0.082585	15	-31.8111204219	22.6328171889	30.1474630775	-117.684069539	151.0	0.0	50132	802112
1056.084097146988	0.00219803	-0.0847831	16	-27.8412569937	23.0929943224	31.6096400038	-97.6210284498	151.0	0.0	50132	852244
1117.2820720672607	-0.00060302	-0.08418	17	-25.7566344438	24.8914465713	61.4938272672	-124.315224873	151.0	0.0	50132	902376
1180.4342112541199	-0.0183568	-0.0658233	18	-23.8094127173	25.8091379515	47.9594433309	-122.344669556	151.0	0.0	50132	952508
1248.6465067863464	0.0140392	-0.0798625	19	-23.2581686467	24.9422887486	40.7953866387	-110.593815327	151.0	0.0	50132	1002640
1310.5991175174713	-0.0112779	-0.0685846	20	-19.1000005882	23.0593431313	38.4036915203	-91.7197722526	151.0	0.0	50132	1052772
1371.762911081314	-0.00301147	-0.0655732	21	-12.4247920916	24.2903375965	60.4790866595	-98.2539411061	151.0	0.0	50132	1102904
1436.0303220748901	0.00741526	-0.0729884	22	-11.1008126964	21.6972151692	74.7138995586	-86.1285282645	151.0	0.0	50132	1153036
1502.128544807434	9.93535e-05	-0.0730878	23	-7.87619081138	17.4695444196	51.4362486053	-56.1606703756	151.0	0.0	50132	1203168
1568.5383293628693	-0.00719132	-0.0658965	24	-8.46673582432	16.3295028432	53.1756530858	-67.6540253801	151.0	0.0	50132	1253300
1633.0762071609497	0.0132841	-0.0791806	25	-8.20574758487	16.0147750663	32.9380641387	-73.9871108338	151.0	0.0	50132	1303432
1690.5541281700134	-0.0179606	-0.06122	26	-6.21487578305	13.4860202062	31.8635405167	-45.7720062175	151.0	0.0	50132	1353564
1754.2218790054321	0.0197357	-0.0809556	27	-6.42681325244	12.9484024753	31.3650988675	-55.7230614344	151.0	0.0	50132	1403696
1815.0853052139282	-0.0210388	-0.0599169	28	-2.92901768598	12.9921915288	30.943427354	-57.4750027142	151.0	0.0	50132	1453828
