Time	Loss Delta	Loss After	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.8976836204528809	999.69835189	0.301648	0	18.7407407407	8.49876937755	60.0	10.0	18.7407407407	8.49876937755	1012	1012
2.6385767459869385	0.167817	0.133831	1	23.5581395349	14.7810411654	81.0	10.0	23.5581395349	14.7810411654	1013	2025
3.3714118003845215	0.0394065	0.0944243	2	23.5581395349	11.4125641201	56.0	9.0	23.5581395349	11.4125641201	1013	3038
4.197369337081909	0.108089	-0.0136645	3	21.7021276596	11.9394124621	66.0	10.0	21.7021276596	11.9394124621	1020	4058
5.012739181518555	0.0505458	-0.0642103	4	25.025	15.4280385986	84.0	10.0	25.025	15.4280385986	1001	5059
5.799248933792114	0.209746	-0.273956	5	29.1428571429	20.1056393754	105.0	9.0	29.1428571429	20.1056393754	1020	6079
6.493428707122803	-0.230206	-0.04375	6	30.4242424242	17.8394019179	77.0	11.0	30.4242424242	17.8394019179	1004	7083
7.29413914680481	0.184389	-0.228139	7	40.16	21.4152842615	105.0	14.0	40.16	21.4152842615	1004	8087
8.130316734313965	-0.169727	-0.0584126	8	33.8064516129	19.422998265	84.0	10.0	33.8064516129	19.422998265	1048	9135
8.97113561630249	0.0734176	-0.13183	9	33.3548387097	14.3224353378	68.0	13.0	33.3548387097	14.3224353378	1034	10169
9.838819980621338	0.0632858	-0.195116	10	38.8076923077	20.1819020808	112.0	14.0	38.8076923077	20.1819020808	1009	11178
10.84420132637024	-0.262998	0.0678822	11	40.6153846154	20.9304285727	103.0	12.0	40.6153846154	20.9304285727	1056	12234
11.659104824066162	0.296488	-0.228606	12	42.72	21.0741927485	85.0	12.0	42.72	21.0741927485	1068	13302
12.511234045028687	0.0514812	-0.280087	13	38.6538461538	20.2995685966	116.0	13.0	38.6538461538	20.2995685966	1005	14307
13.378904819488525	-0.141112	-0.138975	14	40.0	15.8040890522	71.0	17.0	40.0	15.8040890522	1040	15347
14.195701837539673	0.0211011	-0.160076	15	40.0769230769	17.8733214961	85.0	15.0	40.0769230769	17.8733214961	1042	16389
14.996498346328735	0.0465379	-0.206614	16	43.8260869565	19.3090476065	90.0	17.0	43.8260869565	19.3090476065	1008	17397
15.732553958892822	-0.113455	-0.0931582	17	50.1904761905	23.8938506686	142.0	23.0	50.1904761905	23.8938506686	1054	18451
16.527228832244873	-0.0931023	-5.5832e-05	18	49.7142857143	19.7246349647	113.0	19.0	49.7142857143	19.7246349647	1044	19495
17.326794624328613	0.3129	-0.312956	19	45.9545454545	21.6217005317	97.0	19.0	45.9545454545	21.6217005317	1011	20506
18.329732418060303	-0.266265	-0.0466906	20	53.6842105263	22.3984318802	125.0	20.0	53.6842105263	22.3984318802	1020	21526
19.338823795318604	0.423101	-0.469791	21	51.4	14.0477756246	87.0	30.0	51.4	14.0477756246	1028	22554
20.20132088661194	-0.831242	0.36145	22	61.0	28.4439593504	148.0	28.0	61.0	28.4439593504	1037	23591
20.97345781326294	0.892522	-0.531072	23	51.6	15.9887460421	88.0	30.0	51.6	15.9887460421	1032	24623
21.91552209854126	-0.0661436	-0.464928	24	50.45	19.8556666974	105.0	20.0	50.45	19.8556666974	1009	25632
22.862323999404907	-0.51879	0.0538622	25	60.9411764706	24.416654365	134.0	30.0	60.9411764706	24.416654365	1036	26668
23.74507188796997	0.583011	-0.529148	26	66.4375	25.6368113023	115.0	29.0	66.4375	25.6368113023	1063	27731
24.662601709365845	0.723299	-1.25245	27	66.875	27.4154951624	114.0	18.0	66.875	27.4154951624	1070	28801
25.465487003326416	-0.852285	-0.400162	28	57.3888888889	21.2580413253	131.0	31.0	57.3888888889	21.2580413253	1033	29834
26.120100021362305	0.221635	-0.621797	29	63.9375	24.0766192342	110.0	23.0	63.9375	24.0766192342	1023	30857
26.833886861801147	0.325625	-0.947422	30	70.0	27.7584821871	129.0	31.0	70.0	27.7584821871	1050	31907
27.729937314987183	0.0634559	-1.01088	31	63.0	21.3100362989	112.0	35.0	63.0	21.3100362989	1071	32978
28.59495735168457	0.481181	-1.49206	32	87.0833333333	35.2123518417	174.0	36.0	87.0833333333	35.2123518417	1045	34023
29.465638637542725	-0.733821	-0.758238	33	55.6111111111	18.2456658138	98.0	22.0	55.6111111111	18.2456658138	1001	35024
30.399412155151367	0.0923129	-0.85055	34	90.6666666667	25.1473435752	143.0	56.0	90.6666666667	25.1473435752	1088	36112
31.10399079322815	-0.405367	-0.445183	35	77.6153846154	34.1614683109	148.0	39.0	77.6153846154	34.1614683109	1009	37121
31.999255895614624	-0.495546	0.050363	36	76.7142857143	33.0333782958	140.0	26.0	76.7142857143	33.0333782958	1074	38195
32.87652134895325	0.740315	-0.689952	37	82.0769230769	36.9936824928	193.0	43.0	82.0769230769	36.9936824928	1067	39262
33.847519397735596	-0.813003	0.12305	38	108.1	32.3371303612	196.0	75.0	108.1	32.3371303612	1081	40343
34.61954736709595	0.508529	-0.385478	39	91.6363636364	23.3287677548	143.0	59.0	91.6363636364	23.3287677548	1008	41351
35.4926540851593	-0.086638	-0.29884	40	90.0	35.4424416014	180.0	32.0	90.0	35.4424416014	1080	42431
36.36138033866882	-0.47659	0.177749	41	107.6	45.7541254971	200.0	35.0	107.6	45.7541254971	1076	43507
37.26332235336304	0.106761	0.0709889	42	115.666666667	48.4676295182	189.0	30.0	115.666666667	48.4676295182	1041	44548
37.93392372131348	0.737756	-0.666767	43	145.142857143	61.1425233636	200.0	71.0	145.142857143	61.1425233636	1016	45564
38.641050815582275	0.191414	-0.858181	44	151.142857143	53.2927992226	200.0	58.0	151.142857143	53.2927992226	1058	46622
39.43232488632202	-0.742756	-0.115425	45	141.75	59.7782360061	200.0	63.0	141.75	59.7782360061	1134	47756
40.36267304420471	-0.141057	0.025632	46	143.5	60.2411819273	200.0	24.0	143.5	60.2411819273	1148	48904
41.044496297836304	0.499571	-0.473939	47	161.857142857	33.1120546518	200.0	129.0	161.857142857	33.1120546518	1133	50037
41.8196542263031	0.276454	-0.750394	48	153.714285714	43.1367072249	200.0	84.0	153.714285714	43.1367072249	1076	51113
42.480663537979126	0.239015	-0.989408	49	145.571428571	47.5660657638	200.0	51.0	145.571428571	47.5660657638	1019	52132
43.42459988594055	-1.35338	0.363976	50	146.125	25.3102622468	200.0	121.0	146.125	25.3102622468	1169	53301
44.16415977478027	0.58386	-0.219884	51	147.0	53.8728662156	200.0	45.0	147.0	53.8728662156	1029	54330
44.98523736000061	0.409611	-0.629495	52	169.285714286	51.0593891903	200.0	63.0	169.285714286	51.0593891903	1185	55515
45.78022384643555	0.103912	-0.733407	53	171.5	25.1843205189	200.0	125.0	171.5	25.1843205189	1029	56544
46.66652512550354	-1.09095	0.357546	54	183.333333333	37.267799625	200.0	100.0	183.333333333	37.267799625	1100	57644
47.597079038619995	0.815101	-0.457555	55	186.833333333	19.0998836529	200.0	146.0	186.833333333	19.0998836529	1121	58765
48.49281024932861	0.259588	-0.717143	56	152.285714286	62.0177723047	200.0	30.0	152.285714286	62.0177723047	1066	59831
49.294973611831665	-0.51716	-0.199982	57	158.285714286	41.3373379671	200.0	96.0	158.285714286	41.3373379671	1108	60939
50.179911613464355	0.110415	-0.310398	58	170.0	37.0057910526	200.0	111.0	170.0	37.0057910526	1190	62129
51.086782455444336	-0.653658	0.34326	59	160.428571429	30.0849138409	200.0	126.0	160.428571429	30.0849138409	1123	63252
51.98286199569702	0.894999	-0.551739	60	163.857142857	39.2261886697	200.0	104.0	163.857142857	39.2261886697	1147	64399
52.86714315414429	-0.0155487	-0.536191	61	195.333333333	10.434983895	200.0	172.0	195.333333333	10.434983895	1172	65571
53.66240310668945	-0.858006	0.321815	62	173.833333333	37.8171771671	200.0	108.0	173.833333333	37.8171771671	1043	66614
54.724623680114746	0.232978	0.0888372	63	186.0	31.304951685	200.0	116.0	186.0	31.304951685	1116	67730
55.521728515625	-0.62062	0.709458	64	187.833333333	27.2054937262	200.0	127.0	187.833333333	27.2054937262	1127	68857
56.459213972091675	1.78792	-1.07846	65	193.5	14.5344418537	200.0	161.0	193.5	14.5344418537	1161	70018
57.243435859680176	-0.0762477	-1.00221	66	174.0	42.8174419289	200.0	84.0	174.0	42.8174419289	1044	71062
58.157803773880005	0.0217861	-1.024	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	72262
59.31143617630005	-0.774063	-0.249936	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	73462
60.23986339569092	0.159806	-0.409742	69	189.833333333	14.5191444498	200.0	166.0	189.833333333	14.5191444498	1139	74601
61.26469016075134	-0.89517	0.485429	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	75801
61.93120074272156	1.11252	-0.62709	71	186.666666667	16.8292074152	200.0	153.0	186.666666667	16.8292074152	1120	76921
62.9568395614624	0.0774959	-0.704585	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	78121
63.65833020210266	0.18434	-0.888925	73	189.166666667	24.2240697562	200.0	135.0	189.166666667	24.2240697562	1135	79256
64.61453866958618	-1.35183	0.462904	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	80456
65.38246059417725	0.670175	-0.207271	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	81656
66.19013690948486	1.45799	-1.66526	76	185.0	18.8237438713	200.0	148.0	185.0	18.8237438713	1110	82766
